0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-0.22337276,-1.7679794,1.8869367,-2.2963514,0.0499283,1.0971236,1.8541876,0.043974314,0.033673253,-0.00043564517,0.00028226685,2.0236548e-05,1.2146425e-05,9.102439e-06,-1.5719845e-05,4.534606e-05,-1.9097384e-05,-0.00030973862,0.00012337735,-0.00044788074,0.0012230201,-0.0022445293,0.0038482805,-0.2691233,0.35043722,1.6192838,1.0013413,0.005671195,-0.0049510226,-0.00048761512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.2866859,-1.7663914,1.877036,-2.2572696,-0.012054229,1.1512421,1.9054785,0.04640979,0.03663536,0.00039788472,-3.986696e-05,-7.689783e-06,-2.9679251e-05,-2.2936116e-05,-4.40624e-05,-1.4165712e-05,-2.592047e-05,-0.00012774511,-0.00042263122,-0.00039103383,-0.0020308301,0.00309742,0.005625424,-0.26897997,0.3503067,1.6196067,0.99331504,0.009711482,-0.0039216587,-0.0004759502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.35990143,-1.7698758,1.88579,-2.2146738,-0.058726534,1.1815913,1.961842,0.03373506,0.049595844,-7.532961e-05,0.00019292183,3.0753105e-05,-2.2216218e-05,2.7048978e-05,3.358909e-05,3.17695e-05,-3.0358922e-05,5.626224e-05,0.00048532744,-0.00044182417,0.0048332145,-0.008557151,-0.009602443,-0.26945257,0.3502894,1.6192809,1.0039696,-0.0060637738,0.0067939823,0.00039674825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.4314119,-1.7645596,1.8797268,-2.1638892,-0.1151161,1.2167118,2.012895,0.04319006,0.04777176,-0.00043725115,-0.0004440561,1.4679388e-05,-2.9694467e-05,2.4266172e-05,8.8122715e-06,3.3182816e-05,-2.2880262e-05,-0.00018175063,-0.00044754808,0.0002953774,0.00084684027,0.0036148601,0.009547849,-0.2691932,0.3496754,1.619465,0.9992112,0.0026590666,0.0019834244,-0.0003570941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.49220464,-1.7560203,1.8737664,-2.0943542,-0.16688319,1.2571093,2.054494,0.030316267,0.038091242,-0.00034179955,0.00013040531,2.3399373e-06,1.3075676e-06,9.791469e-07,4.6824465e-05,4.121761e-05,-4.9112034e-05,-0.00034952685,-0.0002613095,0.00018051139,0.0018784126,0.002933851,0.0016127075,-0.26935282,0.34991407,1.6188207,0.9958607,0.009117882,-0.0039094617,0.00021460741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.5609438,-1.7729404,1.8614798,-2.0455008,-0.22310945,1.2768229,2.0987859,0.03457632,0.044991437,-0.00038828718,-0.000472191,4.4622404e-05,-4.448448e-05,1.8538572e-05,3.0321798e-05,2.342486e-05,-2.068569e-05,0.00017678013,-0.0002767828,-0.0004362774,-0.008124409,-0.00929173,-0.0039968253,-0.2691961,0.35044095,1.6195366,0.99482703,-0.00011913493,-0.007567141,-3.0184145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.6268465,-1.7699864,1.8611215,-1.9806116,-0.26919904,1.2873778,2.1336663,0.04155268,0.034066565,-0.0004138149,-0.0003486725,2.4037934e-05,-1.947012e-05,8.8031106e-07,8.3915165e-06,2.2605485e-05,-9.385036e-06,4.0006336e-05,-0.00025302856,-0.00013665899,0.002980607,0.0012133023,-0.009425028,-0.26875496,0.3503938,1.6195236,0.9968969,0.0099522425,0.006311933,0.00024091938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.70728654,-1.7586348,1.8429346,-1.9383757,-0.33695954,1.3087797,2.1705985,0.034318358,0.04941928,0.00049672823,-0.00041329293,-1.43964835e-05,-4.5093417e-05,-8.131026e-06,-1.0529158e-05,4.630708e-05,3.0672738e-05,8.1561666e-05,0.00028740335,8.917276e-05,0.009491293,0.009209495,-0.0045996844,-0.2693334,0.3495959,1.6193944,0.99504,0.008565582,0.0053203264,8.216824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.7662127,-1.7587847,1.8361545,-1.8721839,-0.38258794,1.3137733,2.207792,0.030520372,0.038796436,0.00026880167,-0.00015728467,1.8317216e-05,-3.162924e-05,2.730129e-05,4.5532503e-05,1.4079162e-05,-4.0766492e-05,0.00034907993,-0.00049202784,0.00030282265,0.0034354397,-0.007839404,-0.002629652,-0.2686986,0.3496161,1.618995,0.995678,0.00090659165,0.0014013464,0.00020464003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.8417385,-1.7643076,1.8336068,-1.8196,-0.41310915,1.3354807,2.24011,0.03492586,0.048065707,-0.00033700588,0.00014543471,2.6843136e-05,3.4430217e-05,6.5823224e-05,-4.667724e-05,-1.8171315e-05,1.1165045e-05,0.00019858788,0.00011018784,-0.00018908354,-0.00767129,0.0005330741,0.0021652586,-0.2692753,0.3503234,1.6189222,1.0084887,0.004346691,0.0056376616,-6.793372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.908291,-1.7637954,1.8308947,-1.7731165,-0.4304726,1.335254,2.2544224,0.033574335,0.04684166,-0.00040465177,-0.00038056448,3.2758426e-06,1.856508e-05,2.967517e-05,6.659708e-06,1.6682077e-05,4.900143e-05,8.734689e-05,0.00010723795,-0.00037755884,0.0027734698,-0.006745691,-0.008142882,-0.26907694,0.3496826,1.6197649,1.0041947,0.0056350143,0.0087092295,-6.9766975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.9757564,-1.7696946,1.8288289,-1.7362128,-0.46706665,1.3340611,2.2631547,0.047120973,0.0343946,-0.00046538608,-0.00038959883,4.1085845e-05,-3.0561e-05,5.1186686e-05,3.338524e-05,-1.832733e-05,2.7449858e-05,9.5287665e-05,0.0004227178,0.00033009387,0.005689049,0.008987624,-0.0027302336,-0.26885948,0.35034463,1.6191937,0.9985585,-0.0043397276,-0.006298263,6.933949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.0373626,-1.7659043,1.8210734,-1.6918741,-0.4859807,1.3352385,2.2845376,0.04728593,0.03035813,-0.00038647413,-0.00016028294,3.1467767e-05,-4.0604264e-05,4.3143613e-05,2.3841036e-05,1.1874799e-05,3.7360704e-05,-0.0003565825,-0.00045706655,-0.00046885925,0.0019906347,0.008013629,-0.009458837,-0.26919112,0.35019425,1.6189207,0.99911547,-0.007235765,-0.0043913475,-0.00024787965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.0862235,-1.7735076,1.8123424,-1.6534213,-0.5092995,1.3409027,2.309236,0.03208752,0.04079172,-0.0003055199,-0.00040680403,-2.0829202e-05,1.3362952e-05,4.6686706e-05,-3.3162443e-05,1.3129692e-05,2.0316553e-05,-5.7890535e-05,0.00045817066,0.00049935695,-0.0043799677,-0.0074498523,0.007005548,-0.26896182,0.35010907,1.6193502,1.0009514,-0.002461786,0.0066818185,0.00033128937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.1305811,-1.7606812,1.8093159,-1.6059368,-0.5518445,1.3392388,2.3355308,0.039924994,0.035611667,0.00043014565,0.00019947557,-3.5129408e-06,4.8853173e-05,6.265666e-05,-2.6943871e-05,-3.6988133e-06,-3.9455183e-05,0.0004018599,0.00011989917,-0.00012978855,-0.0034335754,0.0026413864,0.009143045,-0.26909804,0.34970078,1.6190526,1.0095,0.007707787,0.0038076998,0.00021490705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.1943736,-1.7567143,1.8107316,-1.5513847,-0.59530884,1.3448552,2.3613877,0.03145512,0.041163422,0.00037963764,-0.00022825926,-1.860809e-05,-2.741398e-05,9.936045e-06,4.185258e-06,-1.4259536e-05,-2.4528958e-05,-9.843718e-05,-0.00025960186,-0.0003080123,-0.008326659,0.00370641,-0.004330046,-0.2693765,0.34996367,1.6188937,1.0056596,0.0028884527,-0.009916272,-7.10828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.2424812,-1.7726775,1.8032383,-1.5020128,-0.6298835,1.3388911,2.3880198,0.043544605,0.047446854,-2.6604888e-05,0.00016311296,6.1224186e-05,4.3606007e-05,9.490573e-06,-1.9432278e-05,2.9032735e-05,7.3655665e-06,0.0003936541,0.00011183181,-0.00012375787,0.006721054,-0.0011846179,-0.004746074,-0.26864842,0.3500836,1.6192349,0.990632,-0.003084104,-0.005974659,0.00035292556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.2771502,-1.7573364,1.8052315,-1.4441167,-0.6433323,1.3217889,2.385705,0.049185112,0.04464293,0.0004467427,0.00049837964,6.484304e-05,-3.0087762e-05,6.266122e-06,1.8191444e-05,-2.2778115e-05,-4.4187607e-05,-8.485877e-05,-0.00016163653,-3.402472e-05,-5.5404085e-05,-0.0033615418,0.0003478516,-0.26896808,0.3498357,1.6190199,1.0016181,0.003334337,-0.0011874717,-0.00045202783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.3104187,-1.760104,1.8038399,-1.3946923,-0.6625731,1.3272187,2.3756616,0.031475235,0.035238195,0.00034388524,-0.00045032,3.8929822e-05,-8.062383e-06,-1.7557533e-05,-6.1361643e-06,1.4981982e-05,-1.0199802e-05,0.0002411683,-0.00037556858,0.00047596754,0.002677608,-0.009542555,0.007844674,-0.2694609,0.34989846,1.6189623,0.99201185,0.0076137166,0.007874873,0.000116550334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.3345039,-1.773402,1.8053113,-1.3676891,-0.6737927,1.3335296,2.370672,0.039783806,0.032642674,0.00020301783,0.00040802668,1.9526638e-05,-6.1944e-06,6.809845e-05,-4.4002867e-05,-1.7354021e-05,2.4294042e-05,0.00011586599,-7.7593795e-05,0.00013036854,-0.00206037,-0.0040395083,-0.005186514,-0.26923266,0.3501132,1.6193223,0.9912944,-0.0018314344,-0.0027296836,0.00015642181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.3539023,-1.7563766,1.789293,-1.3375788,-0.6736327,1.3149791,2.3840892,0.03196045,0.01745737,7.457132e-05,-0.00026187004,-2.4849578e-05,4.987467e-05,-1.872934e-05,9.9844165e-06,5.6651887e-05,3.0246349e-05,-0.000171035,-5.041451e-05,-0.00016020365,-0.0031464566,-0.003284714,-0.0023504598,-0.26921403,0.35029316,1.6196914,1.0036752,-0.009592886,-0.007942719,3.611022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.3367416,-1.7724681,1.8017672,-1.3449607,-0.67033607,1.3128997,2.3673167,0.023222791,0.018371582,0.00023311174,-0.00014967704,-2.120025e-05,-4.7536414e-06,2.0581936e-05,3.8483915e-05,6.6774974e-06,3.3102217e-05,-0.00044011898,0.00016033504,6.9924994e-05,0.0017137075,0.0025601173,0.0032893813,-0.2686529,0.35007027,1.6190103,1.008765,-0.000116328745,0.0039900867,-0.00017585972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.3357247,-1.7653196,1.808208,-1.3551806,-0.6483658,1.3211274,2.3780828,0.017976146,0.01691066,-0.00031680168,-0.00033054544,-2.2391843e-05,4.847177e-05,3.734695e-05,4.2365053e-05,1.5491018e-05,-2.19696e-05,0.00036088616,-1.0425987e-05,2.7044634e-05,0.0066705304,0.0048677716,0.0045361803,-0.2687072,0.35008627,1.6192367,0.9921379,0.0006320435,0.0044485927,-0.00030307443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.2949703,-1.7688183,1.7933325,-1.3966534,-0.63313884,1.3165709,2.3611643,0.02645948,0.014370376,-0.00038032702,0.0002137187,3.1358031e-06,6.856385e-06,4.8080143e-05,-1.6695612e-05,-1.7844146e-05,7.4173736e-06,-0.00018595102,0.00026586227,0.00010127026,0.0013887072,0.0069247917,-0.026790362,-0.26879704,0.34959766,1.6196598,1.0015919,-0.007929025,-0.008278188,9.424752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.2404373,-1.7588829,1.8029774,-1.4503355,-0.61501426,1.3189248,2.3674128,0.015347718,0.023222245,0.00017107146,-0.0004576335,1.6333577e-05,-4.6503916e-05,1.5363225e-05,-8.891514e-06,1.9070247e-05,-9.129992e-06,-1.7197464e-05,-0.00014895813,0.00028594496,-0.008664358,-0.00047174862,-0.05863951,-0.26883888,0.35035878,1.6187941,1.0087935,0.006121784,0.0021845652,-0.00034881526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.1827892,-1.7645644,1.8211204,-1.4918473,-0.57219577,1.3241336,2.3482714,0.02560428,0.0250171,-0.00012142499,-4.74581e-05,-7.0312926e-06,2.7997605e-05,-1.3765467e-05,-4.3116917e-05,9.552667e-06,1.1484661e-06,-0.00036754616,-0.00015799425,-0.00024298546,-0.008744317,0.0047001205,-0.09732314,-0.26931253,0.34993228,1.6191989,0.9925514,-0.0072864774,-0.008297559,0.00022827832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.126215,-1.7607352,1.8288064,-1.5474596,-0.5507153,1.3298402,2.351919,0.016012471,0.01476333,-7.3697734e-06,0.00028180963,6.59122e-05,-1.9093424e-05,-1.0387427e-06,2.781225e-05,3.742055e-05,3.942596e-05,0.0002808888,-0.0001612047,0.00022017643,-0.00518555,-0.004599596,-0.11918609,-0.26945856,0.35006887,1.6192724,1.001731,-0.00066400727,-0.0017391978,-0.00048453506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-1.0644855,-1.7640637,1.827488,-1.6002494,-0.5058387,1.3065192,2.3202035,0.030444574,0.018848445,0.00010004349,-0.00036371345,6.86688e-05,-1.41221335e-05,-6.7896844e-06,-1.0960355e-05,-1.0504885e-05,3.732237e-05,0.00010866226,-9.723278e-05,-0.00017405984,-0.0071413633,-0.0034910669,-0.16560273,-0.26893464,0.3499833,1.6196791,1.0024896,0.0044115363,0.00095104886,0.000342486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.9963749,-1.768784,1.851771,-1.6286886,-0.47913358,1.3006033,2.2837515,0.02855245,0.006419962,-0.00024047389,-0.00036826674,-3.7074321e-06,-4.0874187e-05,6.020336e-05,-1.4509865e-06,6.421861e-05,-1.9864807e-05,-8.2687926e-05,-0.00018069833,0.00048250525,0.009614674,-0.0054543098,-0.23443016,-0.2692766,0.3501157,1.6192951,1.006579,0.0068381727,-0.008142218,0.00035211153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
-0.94113517,-1.7558875,1.8513101,-1.6454988,-0.41368708,1.2751844,2.2568612,0.029364573,0.0015027784,7.9203295e-05,0.0003550199,5.500806e-05,4.6307312e-05,5.4385717e-05,3.4013385e-07,5.322956e-05,4.400072e-05,0.00033205017,0.00012931542,-0.0004790516,-0.007458714,0.000507862,-0.27869087,-0.26882836,0.34964925,1.6193767,1.0082482,-0.009460206,0.004130917,-0.0003436695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.05,0.37,0.0,0.0,-0.75,-0.23,0.75,1.62,0.99,0.0,0.0,-0.06
